ppi	C00013
frdp	C00448
h2o	C00001
C16286	C16286
ppi	C00013
C00207	C00207
frdp	C00448
C09699	C09699
ppi	C00013
frdp	C00448
C09672	C09672
ppi	C00013
C00124	C00124
nad	C00003
C02669	C02669
nadh	C00004
h	C00080
amet	C00019
trp-L	C00078
ahcys	C00021
C16831	C16831
frdp	C00448
C09723	C09723
ppi	C00013
C03088	C03088
akg	C00026
o2	C00007
C17206	C17206
succ	C00042
co2	C00011
h2o	C00001
C00617	C00617
ppi	C00013
C04037	C04037
utp	C00075
C00618	C00618
nad	C00003
C04575	C04575
nadh	C00004
h	C00080
C00617	C00617
C00935	C00935
co2	C00011
C04261	C04261
C00329	C00329
C00615	C00615
gam6p	C00352
C04261	C04261
C00159	C00159
C00615	C00615
man6p	C00275
pap	C00053
C00616	C00616
C00054	C00054
C01156	C01156
pap	C00053
C00616	C00616
C00054	C00054
C01155	C01155
C00618	C00618
nadp	C00006
C04575	C04575
nadph	C00005
h	C00080
C02478	C02478
h2o	C00001
C01335	C01335
C00159	C00159
C16173	C16173
accoa	C00024
coa	C00010
C16389	C16389
C06099	C06099
nadh	C00004
o2	C00007
h	C00080
C07271	C07271
nad	C00003
h2o	C00001
C07276	C07276
nad	C00003
C11937	C11937
nadh	C00004
h	C00080
C11414	C11414
h2o	C00001
C11417	C11417
C11418	C11418
h2o	C00001
C11420	C11420
C11402	C11402
h2o	C00001
C11404	C11404
C11403	C11403
h2o	C00001
C11406	C11406
C11405	C11405
coa	C00010
atp	C00002
C11407	C11407
h2o	C00001
adp	C00008
pi	C00009
C11419	C11419
C11421	C11421
C11404	C11404
C11405	C11405
C11417	C11417
C11419	C11419
C00844	C00844
h2o	C00001
C00561	C00561
glc-D	C00031
C00565	C00565
nad	C00003
h2o	C00001
C01104	C01104
nadh	C00004
h	C00080
C12208	C12208
o2	C00007
nadph	C00005
h	C00080
C00852	C00852
nadp	C00006
h2o	C00001
C00556	C00556
C00139	C00139
h2o	C00001
C01455	C01455
o2	C00007
C00138	C00138
C03710	C03710
h2o	C00001
C00556	C00556
co2	C00011
gly	C00037
C04335	C04335
h2o	C00001
C00556	C00556
co2	C00011
leu-L	C00123
C02020	C02020
nad	C00003
C00557	C00557
nadh	C00004
h	C00080
C00557	C00557
o2	C00007
nadph	C00005
h	C00080
C02240	C02240
nadp	C00006
h2o	C00001
C00817	C00817
nad	C00003
C00558	C00558
nadh	C00004
h	C00080
dad-2	C00559
h2o	C00001
din	C05512
nh4	C00014
dad-2	C00559
pi	C00009
ade	C00147
C00672	C00672
C01441	C01441
akg	C00026
C17583	C17583
glu-L	C00025
C01743	C01743
o2	C00007
C17583	C17583
h2o2	C00027
urea	C00086
C01566	C01566
h2o	C00001
amet	C00019
C04259	C04259
ahcys	C00021
C05575	C05575
C17580	C17580
amet	C00019
C17581	C17581
met-L	C00073
dad-5	C05198
atp	C00002
ribflv	C00255
adp	C00008
fmn	C00061
C17580	C17580
nad	C00003
C17581	C17581
nadh	C00004
h	C00080
C17581	C17581
gln-L	C00064
C02627	C02627
C00940	C00940
C17209	C17209
gln-L	C00064
C17580	C17580
C00940	C00940
man6p	C00275
f6p	C00085
man6p	C00275
f6p	C00085
C04488	C04488
C03576	C03576
C01217	C01217
C03920	C03920
itp	C00081
f6p	C00085
idp	C00104
fdp	C00354
g6p	C00092
f6p	C00085
g6p	C00092
f6p	C00085
urdglyc	C00603
glx	C00048
urea	C00086
C03139	C03139
h2o	C00001
asp-L	C00049
urea	C00086
atp	C00002
urea	C00086
hco3	C00288
adp	C00008
pi	C00009
C01010	C01010
C00581	C00581
h2o	C00001
gly	C00037
urea	C00086
G10615	G10615
G00050	G00050
G10620	G10620
G00055	G00055
G10615	G10615
G00050	G00050
G10620	G10620
G00060	G00060
G10616	G10616
G00050	G00050
G10621	G10621
G00062	G00062
G10615	G10615
G00051	G00051
G10620	G10620
G00052	G00052
G10477(n)	G10477(n)
G10608	G10608
G10477(n+1)	G10477(n+1)
G10619	G10619
gly	C00037
C02051	C02051
C01242	C01242
co2	C00011
G10481(n)	G10481(n)
pi	C00009
G10481(n-1)	G10481(n-1)
g1p	C00103
G10481(n)	G10481(n)
G10608	G10608
G10481(n+1)	G10481(n+1)
G10619	G10619
C04253	C04253
ppcoa	C00100
C04570	C04570
C00894	C00894
G10483(n)	G10483(n)
G10610	G10610
G10483(n+1)	G10483(n+1)
G10619	G10619
G10609	G10609
G00055	G00055
G10619	G10619
G00052	G00052
C06218	C06218
h2o	C00001
C02013	C02013
glc-D	C00031
C20543	C20543
dmpp	C00235
C20532	C20532
ppi	C00013
C04178	C04178
h2o	C00001
C03925	C03925
nh4	C00014
C17234	C17234
h2o	C00001
2obut	C00109
nh4	C00014
accoa	C00024
C03922	C03922
coa	C00010
C04504	C04504
C17223	C17223
C17224	C17224
co2	C00011
met-L	C00073
ch4s	C00409
C17234	C17234
2tdeACP	C05754
C04180	C04180
amet	C00019
C05544	C05544
ahcys	C00021
C05545	C05545
C17222	C17222
C17223	C17223
amet	C00019
C05545	C05545
ahcys	C00021
C05546	C05546
hcys-L	C00155
h2s	C00283
C17234	C17234
C13747	C13747
nadh	C00004
h	C00080
o2	C00007
C16353	C16353
nad	C00003
fald	C00067
h2o	C00001
amet	C00019
C05204	C05204
ahcys	C00021
C05318	C05318
C02291	C02291
cys-L	C00097
C17234	C17234
C17220	C17220
accoa	C00024
h2o	C00001
C17222	C17222
coa	C00010
amet	C00019
C05196	C05196
C05197	C05197
dad-5	C05198
met-L	C00073
C05199	C05199
C05312	C05312
C17220	C17220
C00151	C00151
C17221	C17221
C00161	C00161
C05560	C05560
C11482	C11482
C05535	C05535
amp	C00020
C05635	C05635
C05832	C05832
C07481	C07481
nadph	C00005
h	C00080
o2	C00007
C07480	C07480
nadp	C00006
fald	C00067
h2o	C00001
C05527	C05527
h2o	C00001
so3	C00094
pyr	C00022
g1p	C00103
g6p	C00092
g1p	C00103
g6p	C00092
C07481	C07481
nadh	C00004
h	C00080
o2	C00007
C07480	C07480
nad	C00003
fald	C00067
h2o	C00001
C17224	C17224
C00151	C00151
C17225	C17225
C00161	C00161
C05212	C05212
C05209	C05209
C04475	C04475
C04317	C04317
C05208	C05208
C05209	C05209
C05210	C05210
C04317	C04317
C05583	C05583
nad	C00003
h2o	C00001
C05584	C05584
nadh	C00004
h	C00080
C04598	C04598
C05217	C05217
C05218	C05218
C04317	C04317
ddcaACP	C05223
nadp	C00006
2tddACP	C05758
nadph	C00005
h	C00080
ddcaACP	C05223
nad	C00003
2tddACP	C05758
nadh	C00004
h	C00080
C02998	C02998
h2o	C00001
C01890	C01890
ac	C00033
fad	C00016
amp	C00020
C16071	C16071
C05588	C05588
h2o	C00001
o2	C00007
C05583	C05583
h2o2	C00027
mea	C00218
C05232	C05232
C05329	C05329
C05229	C05229
C05230	C05230
h2o	C00001
C01198	C01198
C05629	C05629
malt	C00208
pi	C00009
glc-D	C00031
C00663	C00663
malt	C00208
tre	C01083
malt	C00208
tre	C01083
accoa	C00024
malt	C00208
coa	C00010
C02130	C02130
C00207	C00207
nadph	C00005
h	C00080
C01845	C01845
nadp	C00006
C02659	C02659
cyan	C00177
C00207	C00207
succoa	C00091
C00209	C00209
succ	C00042
C00313	C00313
atp	C00002
C00209	C00209
coa	C00010
amp	C00020
ppi	C00013
C00313	C00313
C17953	C17953
nadph	C00005
h	C00080
o2	C00007
C17954	C17954
nadp	C00006
h2o	C00001
C17346	C17346
C00028	C00028
C05447	C05447
C00030	C00030
C12354	C12354
C18337	C18337
h2o	C00001
C12354	C12354
C18336	C18336
h2o	C00001
C20143	C20143
C00280	C00280
C19934	C19934
C20201	C20201
C18330	C18330
nadph	C00005
h	C00080
C18331	C18331
nadp	C00006
C18327	C18327
nadph	C00005
h	C00080
C18328	C18328
nadp	C00006
C12355	C12355
C18333	C18333
C12354	C12354
C18330	C18330
C18334	C18334
C18335	C18335
h2o	C00001
C18331	C18331
C18332	C18332
h2o	C00001
C18328	C18328
C18329	C18329
h2o	C00001
C18333	C18333
nadph	C00005
h	C00080
C18334	C18334
nadp	C00006
C03930	C03930
nadp	C00006
C02943	C02943
nadph	C00005
h	C00080
ivcoa	C02939
C05996	C05996
C02937	C02937
C02938	C02938
h2o	C00001
C02934	C02934
fad	C00016
C06121	C06121
fadh2	C01352
acser	C00979
C02932	C02932
h	C00080
C04446	C04446
ac	C00033
C03899	C03899
h2o	C00001
gthrd	C00051
C02929	C02929
ivcoa	C02939
C15973	C15973
coa	C00010
C15975	C15975
ivcoa	C02939
C04253	C04253
3mb2coa	C03069
C04570	C04570
ivcoa	C02939
fad	C00016
3mb2coa	C03069
fadh2	C01352
C05837	C05837
h2o	C00001
C02938	C02938
glc-D	C00031
so4	C00059
C00087	C00087
ugmda	C04882
h2o	C00001
C04804	C04804
ala-D	C00133
C04507	C04507
C03319	C03319
C17959	C17959
dtdp	C00363
C08537	C08537
C17759	C17759
C08542	C08542
glc-D	C00031
C17751	C17751
udpglcur	C00167
C17752	C17752
udp	C00015
C05604	C05604
udpg	C00029
C17751	C17751
udp	C00015
uacgam	C00043
C17556	C17556
C01289	C01289
ump	C00105
C00540	C00540
o2	C00007
nadph	C00005
h	C00080
C00223	C00223
nadp	C00006
h2o	C00001
G10616	G10616
G00111	G00111
G10621	G10621
G00128	G00128
C00017	C00017
iletrna	C03127
C03569	C03569
o2	C00007
C07731	C07731
C00017	C00017
C05336	C05336
pydx5p	C00018
h2o	C00001
pydx	C00250
pi	C00009
atp	C00002
pydx	C00250
adp	C00008
pydx5p	C00018
amet	C00019
h2o	C00001
5mta	C00170
hom-L	C00263
C06728	C06728
o2	C00007
C07123	C07123
h	C00080
C07083	C07083
o2	C00007
nadh	C00004
h	C00080
C07084	C07084
nad	C00003
C07100	C07100
o2	C00007
nadh	C00004
h	C00080
C07101	C07101
glx	C00048
nad	C00003
h2o	C00001
amet	C00019
C01234	C01234
5mta	C00170
oaa	C00036
C00826	C00826
asp-L	C00049
pphn	C00254
C16702	C16702
C16703	C16703
C17743	C17743
C17742	C17742
C12173	C12173
amet	C00019
C08526	C08526
ahcys	C00021
C00353	C00353
nadph	C00005
h	C00080
C17439	C17439
nadp	C00006
C05893	C05893
gln-L	C00064
atp	C00002
h2o	C00001
C05894	C05894
glu-L	C00025
adp	C00008
pi	C00009
C17741	C17741
C00406	C00406
h2o	C00001
C10443	C10443
coa	C00010
co2	C00011
C16703	C16703
nadph	C00005
C12173	C12173
nadp	C00006
C00355	C00355
C09642	C09642
C03758	C03758
C06546	C06546
C03758	C03758
C12231	C12231
C03620	C03620
C00726	C00726
h2o	C00001
C00726	C00726
o2	C00007
nadph	C00005
h	C00080
C05712	C05712
nadp	C00006
h2o	C00001
udpgal	C00052
C01289	C01289
udp	C00015
C20617	C20617
udpgal	C00052
C01289	C01289
udp	C00015
C20618	C20618
udpg	C00029
C01289	C01289
udp	C00015
C20619	C20619
C16704	C16704
amet	C00019
C16705	C16705
ahcys	C00021
udpgal	C00052
C20621	C20621
udp	C00015
C20622	C20622
C17439	C17439
nadph	C00005
h	C00080
C17440	C17440
nadp	C00006
C00717	C00717
nadp	C00006
C01370	C01370
nadph	C00005
h	C00080
glyb	C00719
hcys-L	C00155
dmgly	C01026
met-L	C00073
glyb	C00719
hcys-L	C00155
dmgly	C01026
met-L	C00073
C00722	C00722
h2o	C00001
C15588	C15588
C01372	C01372
o2	C00007
nadh	C00004
h	C00080
C00722	C00722
nad	C00003
h2o	C00001
C00723	C00723
gthrd	C00051
C02288	C02288
gthox	C00127
C00431	C00431
C00725	C00725
C00763	C00763
C02147	C02147
C02244	C02244
C00726	C00726
h2o	C00001
C02658	C02658
C00726	C00726
h2o	C00001
C07446	C07446
gly	C00037
C16623	C16623
C17440	C17440
nadph	C00005
h	C00080
C05427	C05427
nadp	C00006
fru	C00095
nadp	C00006
C00273	C00273
nadph	C00005
h	C00080
C00726	C00726
h2o	C00001
C00060	C00060
nh4	C00014
C02119	C02119
h2o	C00001
C00060	C00060
pyr	C00022
C03361	C03361
h2o	C00001
amp	C00020
C00060	C00060
C02444	C02444
h2o	C00001
C00060	C00060
lys-L	C00047
C00071	C00071
C00028	C00028
h2o	C00001
C00060	C00060
C00030	C00030
C02589	C02589
h2o	C00001
C00060	C00060
gthrd	C00051
fmn	C00061
h2o	C00001
ribflv	C00255
pi	C00009
aspsa	C00441
dhap	C00111
C12115	C12115
pi	C00009
h2o	C00001
grdp	C00341
C01499	C01499
grdp	C00341
C09848	C09848
grdp	C00341
C09847	C09847
grdp	C00341
C09839	C09839
ppi	C00013
grdp	C00341
h2o	C00001
C01500	C01500
ppi	C00013
grdp	C00341
C09849	C09849
C00777	C00777
nadph	C00005
h	C00080
o2	C00007
C16679	C16679
nadp	C00006
h2o	C00001
C00777	C00777
nadph	C00005
h	C00080
o2	C00007
C16680	C16680
nadp	C00006
h2o	C00001
C00777	C00777
nadph	C00005
h	C00080
o2	C00007
C16677	C16677
nadp	C00006
h2o	C00001
grdp	C00341
C09871	C09871
C17434	C17434
ipdp	C00129
C17436	C17436
ppi	C00013
C17436	C17436
ipdp	C00129
C17437	C17437
ppi	C00013
C11947	C11947
nad	C00003
C11948	C11948
nadh	C00004
h	C00080
phe-L	C00079
o2	C00007
nadph	C00005
h	C00080
C16075	C16075
h2o	C00001
nadp	C00006
co2	C00011
C17437	C17437
ipdp	C00129
C17438	C17438
ppi	C00013
C17235	C17235
o2	C00007
nadph	C00005
h	C00080
C17236	C17236
nadp	C00006
co2	C00011
h2o	C00001
C16401	C16401
C01468	C01468
malcoa	C00083
C12092	C12092
coa	C00010
C12093	C12093
co2	C00011
h2o	C00001
accoa	C00024
malcoa	C00083
nadph	C00005
h	C00080
amet	C00019
C15536	C15536
coa	C00010
co2	C00011
nadp	C00006
ahcys	C00021
h2o	C00001
accoa	C00024
C15538	C15538
coa	C00010
C15537	C15537
accoa	C00024
malcoa	C00083
nadph	C00005
h	C00080
C02657	C02657
coa	C00010
co2	C00011
nadp	C00006
h2o	C00001
C18021	C18021
h2o	C00001
C18064	C18064
C00132	C00132
co2	C00011
malcoa	C00083
C15539	C15539
coa	C00010
C15540	C15540
C15541	C15541
C10906	C10906
C00454	C00454
C00089	C00089
C00096	C00096
C17556	C17556
gdp	C00035
C15542	C15542
uacgam	C00043
C15543	C15543
udp	C00015
C04944	C04944
itp	C00081
C00738	C00738
idp	C00104
C02965	C02965
uacgam	C00043
C04942	C04942
udp	C00015
C15544	C15544
C14315	C14315
o2	C00007
nadh	C00004
h	C00080
C16203	C16203
nad	C00003
C16203	C16203
nad	C00003
C16204	C16204
nadh	C00004
h	C00080
C16204	C16204
o2	C00007
C16209	C16209
C16215	C16215
nad	C00003
C01606	C01606
nadh	C00004
h	C00080
C00292	C00292
o2	C00007
catechol	C00090
nh4	C00014
C16204	C16204
o2	C00007
C16210	C16210
atp	C00002
pnto-R	C00864
adp	C00008
4ppan	C03492
amet	C00019
C00868	C00868
5mta	C00170
C04510	C04510
C03517	C03517
h2o	C00001
C00863	C00863
ppi	C00013
accoa	C00024
C00863	C00863
coa	C00010
C03707	C03707
atp	C00002
C00861	C00861
adp	C00008
C01131	C01131
C01001	C01001
h2o	C00001
C00028	C00028
co2	C00011
C00862	C00862
C00030	C00030
histd	C00860
nad	C00003
C01929	C01929
nadh	C00004
h	C00080
hisp	C01100
h2o	C00001
histd	C00860
pi	C00009
G10617	G10617
G10595	G10595
G10622	G10622
G10596	G10596
G10617	G10617
G00006	G00006
G10622	G10622
G10595	G10595
glyc3p	C00093
C00399	C00399
dhap	C00111
C00390	C00390
C05623	C05623
malcoa	C00083
C12638	C12638
coa	C00010
G00110	G00110
C00270	C00270
G00111	G00111
h2o	C00001
accoa	C00024
G00275	G00275
coa	C00010
G10592	G10592
G10591	G10591
h2o	C00001
C00132	C00132
G10506	G10506
C05790	C05790
h	C00080
C05789	C05789
C05791	C05791
h	C00080
C05790	C05790
C05789	C05789
o2	C00007
C05793	C05793
h2o	C00001
C05790	C05790
o2	C00007
C05794	C05794
h2o	C00001
pydxn	C00314
nadp	C00006
pydx	C00250
nadph	C00005
h	C00080
pydx	C00250
o2	C00007
h2o	C00001
C00847	C00847
h2o2	C00027
akg	C00026
C15972	C15972
C16254	C16254
co2	C00011
3mob	C00141
C15972	C15972
C15977	C15977
co2	C00011
4mop	C00233
C15972	C15972
C15975	C15975
co2	C00011
C00249	C00249
h2o2	C00027
C01948	C01948
co2	C00011
h2o	C00001
C00517	C00517
nad	C00003
h2o	C00001
C00249	C00249
nadh	C00004
h	C00080
C00249	C00249
C00017	C00017
C06412	C06412
h2o	C00001
C05764	C05764
h2o	C00001
C00229	C00229
C00249	C00249
pydx	C00250
nad	C00003
C00971	C00971
nadh	C00004
h	C00080
tyr-L	C00082
o2	C00007
nadph	C00005
h	C00080
C04353	C04353
nadp	C00006
h2o	C00001
co2	C00011
C07086	C07086
C05593	C05593
C04554	C04554
atp	C00002
coa	C00010
C17345	C17345
amp	C00020
ppi	C00013
C04353	C04353
o2	C00007
nadph	C00005
cys-L	C00097
h	C00080
C17238	C17238
nadp	C00006
h2o	C00001
C17345	C17345
C17346	C17346
C00353	C00353
h2o	C00001
C09183	C09183
ppi	C00013
udcpdp	C04574
h2o	C00001
C17556	C17556
pi	C00009
atp	C00002
C17558	C17558
adp	C00008
C17556	C17556
C00146	C00146
atp	C00002
h2o	C00001
C02734	C02734
amp	C00020
pi	C00009
h2o	C00001
C06215(m+n)	C06215(m+n)
C06215(m)	C06215(m)
C06215(n)	C06215(n)
C00565	C00565
nadph	C00005
h	C00080
o2	C00007
C01104	C01104
nadp	C00006
h2o	C00001
bz	C00180
nadph	C00005
h	C00080
o2	C00007
bencisdiol	C06321
nadp	C00006
bz	C00180
nadh	C00004
h	C00080
o2	C00007
bencisdiol	C06321
nad	C00003
C09822	C09822
coa	C00010
atp	C00002
C09823	C09823
amp	C00020
ppi	C00013
C04702	C04702
C17556	C17556
ump	C00105
C04851	C04851
C00353	C00353
h2o	C00001
C09094	C09094
ppi	C00013
C15613	C15613
C17343	C17343
acgam6p	C00357
h2o	C00001
gam6p	C00352
ac	C00033
C04303	C04303
h2o	C00001
C03001	C03001
C02126	C02126
accoa	C00024
gam6p	C00352
coa	C00010
acgam6p	C00357
C18037	C18037
C09190	C09190
pe_PA	C00350
h2o	C00001
etha	C00189
12dag3p	C00416
C01205	C01205
pyr	C00022
2mop	C00349
ala-L	C00041
pe_PA	C00350
h2o	C00001
C04438	C04438
C00162	C00162
pe_PA	C00350
h2o	C00001
C00641	C00641
C00346	C00346
ps_PA	C02737
pe_PA	C00350
co2	C00011
pe_PA	C00350
h2o	C00001
C05973	C05973
C00162	C00162
C00570	C00570
C00641	C00641
cmp	C00055
pe_PA	C00350
amet	C00019
pe_PA	C00350
ahcys	C00021
C01241	C01241
C19828	C19828
C01054	C01054
h2o	C00001
C19829	C19829
C01054	C01054
h2o	C00001
C11389	C11389
C06074	C06074
h2o	C00001
C05421	C05421
C00028	C00028
C15867	C15867
C00030	C00030
C17343	C17343
C00028	C00028
C05460	C05460
C00030	C00030
C19822	C19822
C19826	C19826
C19830	C19830
C19831	C19831
C01500	C01500
C11389	C11389
C01054	C01054
C19832	C19832
C16463	C16463
h2o	C00001
C18076	C18076
C12632	C12632
udpglcur	C00167
C04900	C04900
udp	C00015
C03951	C03951
C02199	C02199
C12630	C12630
udp	C00015
C12628	C12628
amet	C00019
C12629	C12629
ahcys	C00021
C01477	C01477
C01714	C01714
C04608	C04608
C02199	C02199
C12627	C12627
udp	C00015
C03515	C03515
udpglcur	C00167
C12632	C12632
udp	C00015
C09099	C09099
C02199	C02199
C09789	C09789
udp	C00015
C04608	C04608
malcoa	C00083
C10020	C10020
coa	C00010
C01477	C01477
C01460	C01460
C01460	C01460
C12628	C12628
C04722	C04722
atp	C00002
coa	C00010
C15613	C15613
amp	C00020
ppi	C00013
C02103	C02103
h2o	C00001
C02489	C02489
C00462	C00462
C02105	C02105
o2	C00007
C02106	C02106
h2o2	C00027
amet	C00019
C05202	C05202
ahcys	C00021
C02105	C02105
h	C00080
C02105	C02105
C00028	C00028
C06167	C06167
C00030	C00030
C05174	C05174
nadp	C00006
h2o	C00001
C02106	C02106
o2	C00007
nadph	C00005
h	C00080
amet	C00019
C02106	C02106
ahcys	C00021
C04118	C04118
C02110	C02110
C05917	C05917
C03691	C03691
C05005	C05005
C00605	C00605
C02112	C02112
coa	C00010
C00641	C00641
C04244	C04244
nadp	C00006
6pthp	C03684
nadph	C00005
h	C00080
4izp	C03680
h2o	C00001
C16674	C16674
4izp	C03680
h2o	C00001
C05572	C05572
C00058	C00058
nh4	C00014
C05616	C05616
o2	C00007
C03671	C03671
C00132	C00132
cbp	C00169
C04448	C04448
pi	C00009
C03674	C03674
C16283	C16283
nadph	C00005
h	C00080
o2	C00007
C16285	C16285
nadp	C00006
h2o	C00001
C05715	C05715
h2o	C00001
C00302	C00302
nh4	C00014
C01201	C01201
h2o	C00001
arg-L	C00062
C00301	C00301
C00301	C00301
h2o	C00001
C00620	C00620
amp	C00020
C00791	C00791
h2o	C00001
C00300	C00300
amet	C00019
C00581	C00581
ahcys	C00021
C00300	C00300
C02305	C02305
h2o	C00001
C00300	C00300
pi	C00009
atp	C00002
C00300	C00300
adp	C00008
C02305	C02305
dgtp	C00286
uri	C00299
dgdp	C00361
ump	C00105
accoa	C00024
C00825	C00825
coa	C00010
C03154	C03154
atp	C00002
C01822	C01822
adp	C00008
C03281	C03281
C02686	C02686
udpgal	C00052
C06126	C06126
udp	C00015
C07094	C07094
o2	C00007
C07095	C07095
C07097	C07097
o2	C00007
h2o	C00001
C06329	C06329
C01327	C01327
C02933	C02933
o2	C00007
C03918	C03918
C02375	C02375
o2	C00007
C07089	C07089
C01987	C01987
o2	C00007
C03824	C03824
C07085	C07085
o2	C00007
C07087	C07087
C03434	C03434
gthrd	C00051
C07099	C07099
gthox	C00127
C01327	C01327
C06813	C06813
nadph	C00005
h	C00080
C06876	C06876
nadp	C00006
h2o	C00001
C06876	C06876
nadph	C00005
h	C00080
C02720	C02720
nadp	C00006
C00606	C00606
akg	C00026
C05527	C05527
glu-L	C00025
C00606	C00606
nad	C00003
h2o	C00001
C05527	C05527
nh4	C00014
nadh	C00004
h	C00080
C00605	C00605
glyc3p	C00093
coa	C00010
C00681	C00681
accoa	C00024
C00602	C00602
coa	C00010
C03773	C03773
C02083	C02083
C00601	C00601
C05332	C05332
o2	C00007
h2o	C00001
C00601	C00601
nh4	C00014
h2o2	C00027
C05332	C05332
h2o	C00001
C00028	C00028
C00601	C00601
nh4	C00014
C00030	C00030
C05853	C05853
nad	C00003
C00601	C00601
nadh	C00004
h	C00080
C03238	C03238
nadp	C00006
C00599	C00599
nadph	C00005
h	C00080
C05958	C05958
C14717	C14717
h2o	C00001
C11036	C11036
nadph	C00005
o2	C00007
h	C00080
C14839	C14839
nadp	C00006
h2o	C00001
C17328	C17328
nadph	C00005
h	C00080
C02199	C02199
nadp	C00006
utp	C00075
g1p	C00103
ppi	C00013
udpg	C00029
C01595	C01595
C00030	C00030
o2	C00007
C06426	C06426
C00028	C00028
h2o	C00001
C14831	C14831
C07354	C07354
C01595	C01595
o2	C00007
C14831	C14831
C14830	C14830
nadph	C00005
h	C00080
C00325	C00325
nadp	C00006
C00028	C00028
nadph	C00005
h	C00080
C00030	C00030
nadp	C00006
C00028	C00028
nh4	C00014
h2o	C00001
pi	C00009
adp	C00008
C00192	C00192
C00030	C00030
atp	C00002
h2o	C00001
C00028	C00028
C00533	C00533
h2o	C00001
C00030	C00030
no2	C00088
C00028	C00028
nadh	C00004
h	C00080
C00030	C00030
nad	C00003
udpg	C00029
h2o	C00001
nad	C00003
udpglcur	C00167
nadh	C00004
h	C00080
udpg	C00029
h2o	C00001
ump	C00105
g1p	C00103
C00028	C00028
nh4	C00014
h2o	C00001
C00192	C00192
C00030	C00030
C11036	C11036
nadph	C00005
o2	C00007
h	C00080
C14840	C14840
nadp	C00006
h2o	C00001
nadph	C00005
C01147	C01147
h	C00080
o2	C00007
nadp	C00006
C12314	C12314
h2o	C00001
G00144	G00144
h2o	C00001
G12396	G12396
12dag3p	C00416
glc-D	C00031
C00399	C00399
g15lac	C00198
C00390	C00390
C12313	C12313
nad	C00003
C01147	C01147
nadh	C00004
C03590	C03590
tyr-L	C00082
C12323	C12323
34hpp	C01179
C12318	C12318
amet	C00019
C12319	C12319
ahcys	C00021
C12324	C12324
o2	C00007
C12325	C12325
coa	C00010
malcoa	C00083
C12324	C12324
coa	C00010
co2	C00011
h2o	C00001
C03319	C03319
nadp	C00006
C11907	C11907
nadph	C00005
h	C00080
C12319	C12319
C12320	C12320
C12320	C12320
nadph	C00005
h	C00080
C12321	C12321
nadp	C00006
C00547	C00547
h2o	C00001
o2	C00007
C05577	C05577
nh4	C00014
h2o2	C00027
amet	C00019
C00547	C00547
ahcys	C00021
C00788	C00788
lgt-S	C03451
gthrd	C00051
mthgxl	C00546
C05999	C05999
nad	C00003
mthgxl	C00546
nadh	C00004
h	C00080
C00601	C00601
nad	C00003
h2o	C00001
C07086	C07086
nadh	C00004
h	C00080
C00601	C00601
nadp	C00006
h2o	C00001
C07086	C07086
nadph	C00005
h	C00080
amet	C00019
C00547	C00547
ahcys	C00021
C05589	C05589
C03758	C03758
C00072	C00072
o2	C00007
C00547	C00547
C05422	C05422
h2o	C00001
atp	C00002
C07086	C07086
coa	C00010
amp	C00020
ppi	C00013
C00582	C00582
etoh	C00469
nad	C00003
acald	C00084
nadh	C00004
h	C00080
acald	C00084
thmpp	C00068
C05125	C05125
atp	C00002
f6p	C00085
adp	C00008
fdp	C00354
acald	C00084
pyr	C00022
C03589	C03589
thr-L	C00188
gly	C00037
acald	C00084
malACP	C01209
C18046	C18046
acACP	C03939
C18047	C18047
lac-L	C00186
C00058	C00058
acald	C00084
mnl1p	C00644
nad	C00003
f6p	C00085
nadh	C00004
h	C00080
C14120	C14120
h2o	C00001
C14101	C14101
coa	C00010
C16846	C16846
nadph	C00005
h	C00080
C11379	C11379
nadp	C00006
C00344	C00344
C05980	C05980
C00116	C00116
dkmpp	C15650
C15651	C15651
5mdru1p	C04582
dkmpp	C15650
h2o	C00001
5mdru1p	C04582
dkmpp	C15650
h2o	C00001
dkmpp	C15650
h2o	C00001
12d3k5m	C15606
pi	C00009
C15651	C15651
h2o	C00001
12d3k5m	C15606
pi	C00009
uacgam	C00043
C04903	C04903
udp	C00015
C15656	C15656
2kmb	C01180
glu-L	C00025
met-L	C00073
akg	C00026
accoa	C00024
pyr	C00022
h2o	C00001
C02612	C02612
coa	C00010
C04248	C04248
h2o	C00001
C15658	C15658
12dag3p	C00416
C16850	C16850
h2o	C00001
nad	C00003
3dhq	C00944
nh4	C00014
nadh	C00004
h	C00080
aspsa	C00441
C16848	C16848
C16850	C16850
C16849	C16849
cbp	C00169
C03415	C03415
pi	C00009
C18048	C18048
C16075	C16075
C16074	C16074
h2o	C00001
C05903	C05903
nadph	C00005
h	C00080
o2	C00007
C00389	C00389
nadp	C00006
h2o	C00001
4izp	C03680
h2o	C00001
forglu	C00439
4izp	C03680
h2o	C00001
forglu	C00439
5mthf	C00440
C06021	C06021
h	C00080
C06020	C06020
thf	C00101
C03703	C03703
h2o	C00001
cbasp	C00438
forglu	C00439
h2o	C00001
glu-L	C00025
frmd	C00488
forglu	C00439
h2o	C00001
Nforglu	C01045
nh4	C00014
C00664	C00664
glu-L	C00025
thf	C00101
forglu	C00439
C04282	C04282
h2o	C00001
C00433	C00433
nh4	C00014
C01371	C01371
C00340	C00340
o2	C00007
C00435	C00435
C00226	C00226
h2o	C00001
acorn	C00437
glu-L	C00025
C00077	C00077
acglu	C00624
acorn	C00437
